Housing ID,price,area,bedrooms,bathrooms,stories,mainroad,Mainroad1,guestroom,Guestroom1,basement,basement1,hotwaterheating,Hotwaterheating2,airconditioning,Airconditioning3,parking,prefarea,Prefarea1,furnishingstatus
Housing id -1006,11259407.185024036,9652.604741145751,5.308444319793319,2.1331792781367485,1.9923378504539975,yes,1,no,0,yes,1,yes,1,no,0,1.9698438349574907,yes,1,semi-furnished
Housing id -1007,7631801.048967689,9314.77963402912,2.4727050923978946,2.8926055877212544,3.9720169100645126,no,0,yes,1,no,0,no,0,yes,1,1.0114359281824834,yes,1,semi-furnished
Housing id -1008,9350225.981627766,12471.637368081843,1.137741259409983,3.4637007108051523,3.743092478942037,no,0,yes,1,yes,1,no,0,yes,1,1.6941265867180817,yes,1,furnished
Housing id -1009,8110177.768079271,7360.916437796442,2.1434951859291353,2.700945038877327,1.3940317322978864,yes,1,no,0,yes,1,yes,1,no,0,2.715084271836644,yes,1,furnished
Housing id -1010,2632088.950313198,11721.827115700842,2.4004396968933026,3.110772052911106,1.699130827370567,no,0,no,0,no,0,no,0,yes,1,2.3009906163770646,no,0,furnished
Housing id -1011,3105901.826492996,14590.922398672867,1.3561349374559941,3.694818555070748,2.3961225009697578,no,0,yes,1,no,0,no,0,no,0,1.0997649781383791,yes,1,semi-furnished
Housing id -1012,2894289.992219167,2248.801107342256,2.0531345369992207,3.2413465103460313,2.6037981076634837,no,0,no,0,yes,1,no,0,no,0,1.9366499594257143,no,0,furnished
Housing id -1013,11767254.694888389,9326.40957441523,5.441341643562492,1.0501668957215013,1.3739670264285504,no,0,yes,1,no,0,yes,1,yes,1,1.5667621381750192,yes,1,semi-furnished
Housing id -1014,11098025.082691677,2696.4788847907485,2.7151608402933394,3.7992294924868486,3.748440352076932,yes,1,yes,1,no,0,no,0,yes,1,0.8889382327509269,no,0,furnished
Housing id -1015,1953298.328101061,15226.019771466981,5.844434029937579,3.943187525236791,2.532585523906921,no,0,no,0,no,0,no,0,yes,1,0.16057286369994828,yes,1,semi-furnished
Housing id -1016,13099282.715645157,9826.17606016422,1.8574444376103085,1.957283429880542,1.6372127684477231,yes,1,yes,1,no,0,no,0,yes,1,2.4119493755656776,yes,1,semi-furnished
Housing id -1017,5116774.836762038,5636.249536250378,2.5816271649738574,2.4266211940133697,2.9159623753388004,yes,1,yes,1,no,0,yes,1,no,0,1.569816639449662,no,0,semi-furnished
Housing id -1018,12203863.566420114,15917.91661365281,5.23664244092839,1.2123020880749507,3.1488214340534677,no,0,yes,1,yes,1,yes,1,no,0,0.20361761299385095,yes,1,furnished
Housing id -1019,6355141.200581828,3571.533090806558,1.1816448819059442,1.031584494060029,3.688560645491369,yes,1,no,0,no,0,no,0,yes,1,1.6065218024648895,no,0,semi-furnished
Housing id -1020,3048032.5544614997,6340.552849173073,2.969430173530645,3.17015306430773,2.9996161811286317,no,0,yes,1,yes,1,no,0,yes,1,1.0271286484623596,no,0,semi-furnished
Housing id -1021,10520947.831026182,9002.999258577562,2.1441625440388865,3.7189056913514165,3.7428373398949795,no,0,no,0,no,0,no,0,no,0,0.5792402924804466,no,0,semi-furnished
Housing id -1022,7172434.377411193,9551.527920877124,2.0280194674008536,1.6529359467797464,2.820017589677717,no,0,no,0,yes,1,no,0,yes,1,2.040694036313381,yes,1,semi-furnished
Housing id -1023,12021929.323084932,8303.334451288982,5.653938737361429,3.2704255418757286,3.50189513060253,yes,1,no,0,no,0,yes,1,yes,1,1.8910482172318743,yes,1,furnished
Housing id -1024,10426864.853760855,2407.676770193659,5.812232382412398,3.941324432899757,2.449313385163673,no,0,yes,1,yes,1,yes,1,no,0,2.8162909122635087,no,0,unfurnished
Housing id -1025,2071867.309453588,13554.323173781597,5.790818736297637,3.783659714652777,1.0842862872145922,yes,1,no,0,yes,1,yes,1,no,0,0.6611336056781447,yes,1,unfurnished
Housing id -1026,9757336.656452524,9889.135388741932,2.685000256244688,2.781288061270931,1.2594120225739602,no,0,no,0,no,0,no,0,no,0,0.12777504847062593,no,0,unfurnished
Housing id -1027,5568584.211084686,15755.798624364403,1.2272738821798699,2.0329844715193843,3.8358571162788664,yes,1,no,0,yes,1,yes,1,yes,1,0.5832937721584416,yes,1,unfurnished
Housing id -1028,4539071.211065186,2843.2476349315984,1.6820955060176144,3.938662560654341,1.759064188702689,no,0,yes,1,no,0,yes,1,yes,1,0.8508997670747241,no,0,semi-furnished
Housing id -1029,10933407.049014717,8578.248007585502,3.8927941528776135,3.5616292518225734,3.41840066786777,yes,1,no,0,no,0,no,0,yes,1,0.06265732957427561,yes,1,semi-furnished
Housing id -1030,5944289.592445931,6576.391292331257,4.604989289469846,1.0433689326370366,2.148232741757995,yes,1,yes,1,no,0,yes,1,yes,1,0.30584684210658186,no,0,semi-furnished
Housing id -1031,3063717.663293409,13782.828991296,4.637950172180275,2.2496226117754925,2.3271151870632556,yes,1,yes,1,yes,1,yes,1,yes,1,2.7189708510658104,no,0,unfurnished
Housing id -1032,7091201.241635819,4692.3286597593415,2.4278391728199717,2.9971562481573812,1.1791266022086555,no,0,yes,1,no,0,no,0,yes,1,1.4957721924146947,no,0,semi-furnished
Housing id -1033,5627657.433911574,2133.120369246926,2.854604184631951,3.2772170956453213,3.395526593208075,yes,1,yes,1,yes,1,no,0,yes,1,0.5679961852356247,no,0,furnished
Housing id -1034,5006904.7276703585,12625.606092396893,5.267759965901404,1.7066295794344732,2.533231870859352,yes,1,yes,1,yes,1,no,0,yes,1,1.460265452804572,no,0,furnished
Housing id -1035,9223133.585975427,15319.033416377459,2.3830303748771113,1.5443217580044277,1.8996994763807162,yes,1,no,0,no,0,yes,1,no,0,1.3861024497982861,yes,1,semi-furnished
Housing id -1036,8857188.764897525,10633.059862119959,2.0301814316144076,1.3445552475480342,2.0519894821689175,yes,1,yes,1,yes,1,yes,1,yes,1,2.2051291872560372,yes,1,furnished
Housing id -1037,8544753.564877728,3361.3667657653136,1.1990565975333598,3.75837310528091,3.3173005783808196,yes,1,yes,1,yes,1,no,0,no,0,2.9083368532249447,yes,1,furnished
Housing id -1038,2118404.9553625844,2870.1601201567487,4.784727816439962,3.797992214098612,2.1745808620152047,yes,1,no,0,yes,1,no,0,no,0,0.767970842072324,yes,1,unfurnished
Housing id -1039,9439262.127991684,14812.161939938578,3.2291383429409035,1.565753958918712,1.0052128337707542,no,0,yes,1,no,0,yes,1,no,0,1.8436453071699015,yes,1,furnished
Housing id -1040,9871942.467603605,15666.204672347492,2.5199657605330197,3.4555832207724784,2.421778471577818,yes,1,yes,1,yes,1,no,0,yes,1,0.3024224484264171,yes,1,unfurnished
Housing id -1041,1842510.1153791083,9924.683309380536,4.070577407746873,1.795566345381796,3.472341954249582,no,0,yes,1,yes,1,yes,1,no,0,2.2200060541253617,no,0,unfurnished
Housing id -1042,2558554.8382592066,9868.932606371765,5.05737129459364,1.9499250842115579,3.4576863467708296,yes,1,yes,1,no,0,no,0,no,0,0.7719393512990679,yes,1,furnished
Housing id -1043,9823319.384559013,13171.55417055936,3.758756709256919,1.0965254727792293,1.262130232154407,no,0,yes,1,no,0,yes,1,yes,1,1.112317282143783,no,0,semi-furnished
Housing id -1044,9623024.469143763,5986.786505820487,5.535991516294408,3.262518392606344,1.0641607957360555,yes,1,yes,1,yes,1,no,0,yes,1,0.5703990793662286,no,0,furnished
Housing id -1045,2111119.6035987153,6723.26229589948,1.3861220775749497,1.6448606701670259,3.548254441344367,yes,1,yes,1,no,0,yes,1,yes,1,2.7506371517483195,yes,1,semi-furnished
Housing id -1046,7007893.478120077,4520.18195681097,5.767261785999654,3.213330732352336,2.809427613869463,no,0,no,0,no,0,no,0,yes,1,2.2963910267637693,yes,1,semi-furnished
Housing id -1047,5568321.514757415,7368.739746314447,2.5726971391662516,3.5978099209501435,2.609515489109152,yes,1,no,0,no,0,yes,1,no,0,2.8875832933491834,no,0,furnished
Housing id -1048,6528938.063960015,11619.356057830004,2.6177469645448497,3.000939121094034,3.6696351867133195,yes,1,no,0,yes,1,no,0,no,0,1.4572553440575864,yes,1,unfurnished
Housing id -1049,3179703.7503835144,12763.291343280851,1.5260158584454162,1.7205193920764952,3.3754555160039263,yes,1,no,0,no,0,no,0,no,0,2.362450703905854,no,0,furnished
Housing id -1050,9147936.646720443,6959.487557769617,5.978198167781947,2.4197347535346125,1.3469547472735002,yes,1,no,0,yes,1,no,0,no,0,2.9215812306632847,no,0,semi-furnished
Housing id -1051,9541739.774874248,3163.1654209049857,5.995395774615948,3.953558928582527,3.7141580116792188,no,0,no,0,no,0,no,0,yes,1,2.6175765329459946,yes,1,unfurnished
Housing id -1052,3007914.966799088,1813.4997765439764,3.6192722210680563,3.202098197429826,2.2644101883850043,yes,1,yes,1,no,0,yes,1,no,0,2.279572188049279,no,0,furnished
Housing id -1053,3268025.484139442,4261.124248264152,3.124424330182852,2.279870856945489,1.798773136377838,yes,1,no,0,no,0,no,0,yes,1,0.15210810244460982,no,0,unfurnished
Housing id -1054,6590063.581811857,6636.489255704503,5.626702911039537,3.4659286090871984,1.8804322534952287,no,0,no,0,no,0,yes,1,yes,1,2.6259632186518704,yes,1,furnished
Housing id -1055,5326433.725236712,5948.7706111699445,3.157594706072371,1.0196814465257522,3.273436894624163,yes,1,no,0,yes,1,yes,1,yes,1,1.9956521448184343,no,0,furnished
Housing id -1056,8373412.549650213,6520.924313319224,4.751111614852549,1.5959689740706073,3.3252551311192846,yes,1,yes,1,no,0,no,0,yes,1,0.25701243243813066,no,0,unfurnished
Housing id -1057,3550598.0514753256,9441.485265151532,2.519457519228518,3.7078271140731607,3.6753792667642298,yes,1,no,0,no,0,yes,1,no,0,0.46717105635731193,no,0,semi-furnished
Housing id -1058,3211982.898879547,11083.79004505028,2.52875759481709,3.965270975472283,2.5019357098037136,no,0,yes,1,no,0,yes,1,yes,1,0.8745733162121563,no,0,furnished
Housing id -1059,12419474.676092748,7775.401660070525,4.083734509205218,3.33826299714916,2.524028836589199,no,0,no,0,yes,1,yes,1,yes,1,0.8214304270650257,yes,1,unfurnished
Housing id -1060,12114755.85173355,8826.218284683402,3.7279250159052792,3.2471376039144637,1.2676693381877158,yes,1,no,0,no,0,no,0,yes,1,0.2557223615709757,no,0,semi-furnished
Housing id -1061,11414817.621634701,8251.832451605236,5.395948242483681,3.1405847551078465,2.9308712076037646,no,0,no,0,yes,1,yes,1,yes,1,1.147734372483465,no,0,semi-furnished
Housing id -1062,9167577.23108704,15380.307406467638,4.207681012849323,3.2509445078574757,3.3856258981756695,no,0,no,0,no,0,yes,1,yes,1,2.9933700369455973,yes,1,semi-furnished
Housing id -1063,8455049.104976717,7090.89124222589,3.678405184436227,2.5293344806217632,3.137213034957389,yes,1,no,0,no,0,yes,1,yes,1,2.0758554728663072,no,0,unfurnished
Housing id -1064,6202482.206717312,12616.300414303223,3.4362656805181815,1.879508954956562,2.103566277029321,no,0,no,0,no,0,no,0,no,0,1.645217554002004,no,0,unfurnished
Housing id -1065,8487918.953359187,11942.236075909868,4.222204404682077,3.5931862191948314,2.254840541101176,yes,1,no,0,no,0,yes,1,yes,1,0.1307819170913741,yes,1,unfurnished
Housing id -1066,5693952.826404175,4151.118394056598,4.592613694963313,3.277373348985138,2.348934156811692,yes,1,no,0,no,0,yes,1,yes,1,2.0838693698081725,no,0,semi-furnished
Housing id -1067,11344576.900711656,9813.197101960293,2.7604435321481633,1.376252672192321,2.5165538620464143,yes,1,no,0,no,0,no,0,yes,1,2.217230180965084,yes,1,semi-furnished
Housing id -1068,5104340.569842586,11280.536999403612,2.516157052007153,1.2241103320599707,2.7211985220814667,yes,1,yes,1,yes,1,no,0,no,0,2.3868462803345345,no,0,furnished
Housing id -1069,7657053.302860718,6153.686970769916,4.949510577689755,2.350964097027868,3.8616140423216603,yes,1,yes,1,yes,1,no,0,yes,1,0.3882623164396797,yes,1,semi-furnished
Housing id -1070,4213055.089783356,10186.28500711406,1.2452701603303091,2.3846179670259113,3.634255418623487,no,0,yes,1,no,0,no,0,yes,1,1.1187425825905923,yes,1,semi-furnished
Housing id -1071,10550332.083414948,2839.6438632159643,4.222316499067143,1.6335790387147886,3.148591523409184,yes,1,no,0,no,0,yes,1,no,0,2.9709710369067217,no,0,unfurnished
Housing id -1072,9621287.277301384,15626.408282693288,5.082087404896309,2.1751928819789645,2.665893709485103,yes,1,no,0,no,0,yes,1,no,0,1.362273576089661,yes,1,furnished
Housing id -1073,8679061.2335553,7370.535269021992,1.074516041155318,3.709644118880452,2.858110015783961,no,0,no,0,yes,1,no,0,no,0,1.6057713871556119,no,0,semi-furnished
Housing id -1074,2569954.752174547,7336.733168416005,5.39770075273449,2.7056721331669573,1.1662632995445603,yes,1,yes,1,yes,1,no,0,yes,1,0.30998746328630666,no,0,furnished
Housing id -1075,2150533.9159075012,2839.8114069106427,3.17930770814477,1.1888838398554098,3.5776287514792213,no,0,yes,1,no,0,no,0,yes,1,0.4156157399513778,yes,1,furnished
Housing id -1076,12263477.649321135,10174.225570618111,1.3249619838935014,1.019251613655931,2.961143089807985,yes,1,yes,1,yes,1,no,0,no,0,2.982511036805097,yes,1,unfurnished
Housing id -1077,7268712.378341834,4768.532557740319,4.07216373372185,2.1800487190478095,2.1528189821926995,no,0,yes,1,yes,1,no,0,no,0,0.6804986830722515,yes,1,unfurnished
Housing id -1078,4196768.144230399,15650.226934891672,3.441534939183409,1.098278388874043,3.6184835775658057,yes,1,yes,1,no,0,no,0,no,0,0.6239286382574667,no,0,furnished
Housing id -1079,12848428.42962555,7468.454133584024,5.065058265116489,2.134152751708595,1.089721040227106,no,0,yes,1,no,0,no,0,yes,1,2.990274044921965,yes,1,unfurnished
Housing id -1080,7644147.893485783,2367.929377112101,2.3999596387646407,3.3058630987246795,3.9410183811850867,no,0,no,0,no,0,no,0,yes,1,2.619554792707249,yes,1,unfurnished
Housing id -1081,10702393.847016659,8215.881652743676,1.155919028075611,1.4164813344558427,1.0020420630389393,no,0,yes,1,yes,1,yes,1,yes,1,1.4476763723575856,yes,1,semi-furnished
Housing id -1082,11794104.276181808,6208.420540721606,3.3766439789416087,1.5906974765323998,2.278367858617788,no,0,no,0,no,0,no,0,yes,1,2.966346920815099,yes,1,furnished
Housing id -1083,10584013.991595848,3249.5485658449443,4.779644685000778,2.8987843329550085,3.8822190954667914,yes,1,no,0,no,0,no,0,no,0,0.42116934721118304,no,0,semi-furnished
Housing id -1084,6212326.428796247,16198.513971560842,2.084410223702575,3.4276603376417913,1.1098506337162721,yes,1,no,0,no,0,yes,1,no,0,0.5624664891086155,yes,1,furnished
Housing id -1085,1967805.659461107,11676.591131073506,2.1767098573221673,2.8818818300759075,3.5736399009133173,yes,1,no,0,no,0,yes,1,yes,1,0.22607245919633479,yes,1,unfurnished
Housing id -1086,2101422.0768690975,10330.509341862617,5.73420087791377,3.57263140813585,1.4813331848305324,no,0,no,0,yes,1,no,0,yes,1,0.8469138750217029,yes,1,semi-furnished
Housing id -1087,10746333.531454457,10486.471502382412,1.3629506582291824,1.4447532076396425,3.901550858100388,no,0,no,0,no,0,yes,1,no,0,1.535224684825224,no,0,semi-furnished
Housing id -1088,11073766.472411176,4376.312298868543,4.512537489691365,2.5395718710223982,1.103177210704637,yes,1,no,0,no,0,no,0,no,0,1.6834984203568437,no,0,furnished
Housing id -1089,11656947.462852662,2779.9070341568186,5.773139895832365,3.400724848253202,1.7353916515493562,yes,1,no,0,yes,1,no,0,no,0,0.8944778790532114,no,0,furnished
Housing id -1090,1831755.1401578956,13749.731590790658,1.0017218120025193,3.7299367849562346,2.608423334526381,no,0,no,0,no,0,no,0,yes,1,0.20832373658817638,yes,1,semi-furnished
Housing id -1091,4919594.215949842,9670.466297485655,4.051563254630996,1.751776026044802,2.3396653581894578,no,0,yes,1,yes,1,yes,1,yes,1,1.4353129572071865,no,0,furnished
Housing id -1092,4441519.11051237,12139.168976031244,4.885887611856976,1.948905864711333,3.929112273994798,yes,1,yes,1,yes,1,no,0,no,0,0.9784462434020581,yes,1,unfurnished
Housing id -1093,4681591.976089174,8692.379454898863,2.4650589602614152,2.2623980514239044,1.1328567119058048,yes,1,no,0,yes,1,yes,1,yes,1,0.3348661178737471,no,0,semi-furnished
Housing id -1094,8321373.076739957,15065.843904976336,4.899024711476633,1.5574397778424998,2.7457948887749084,yes,1,yes,1,no,0,no,0,no,0,1.054358940552031,yes,1,furnished
Housing id -1095,2860299.418036068,8705.526950225023,1.3322652107858626,3.191707261778951,2.445860604493807,yes,1,yes,1,yes,1,no,0,no,0,0.4380813003873697,yes,1,semi-furnished
Housing id -1096,12509511.360167662,16143.695035445184,4.133895977018902,2.4127167078747864,3.4457203073022553,yes,1,no,0,yes,1,no,0,yes,1,1.7258729893934666,no,0,furnished
Housing id -1097,8835039.030246146,2420.4616001782942,2.2192655696907346,2.3234060711581366,1.3181022602472559,no,0,yes,1,no,0,yes,1,no,0,1.167761824657249,no,0,semi-furnished
Housing id -1098,11434184.780530136,5709.299754662028,5.635536766003712,1.477072684607072,2.6441266302501942,yes,1,no,0,no,0,yes,1,no,0,2.6237701440994736,no,0,furnished
Housing id -1099,6765581.252084478,7010.382530319135,3.8980728435309056,3.148883304742018,1.6797467238459853,no,0,yes,1,no,0,no,0,no,0,1.3111331674616395,yes,1,unfurnished
Housing id -1100,6147229.482854762,2080.7373185755764,5.98298907895354,1.2996444761237835,1.1775945648206871,yes,1,yes,1,yes,1,yes,1,no,0,0.4271558895030042,yes,1,unfurnished
Housing id -1101,2661937.961370788,11561.645195616307,5.737330703918917,2.9780947249850587,3.6401903548346692,yes,1,no,0,yes,1,yes,1,yes,1,0.6642733977318921,no,0,semi-furnished
Housing id -1102,10620605.401711976,11549.186043720101,5.515969799666786,3.7396641815120386,1.807809284863243,no,0,yes,1,no,0,yes,1,yes,1,0.505924271868073,yes,1,furnished
Housing id -1103,2639020.5414432227,5457.036627382069,2.530481989005843,2.2646256810656418,3.679500536996477,no,0,yes,1,yes,1,yes,1,yes,1,0.6579006918569842,yes,1,semi-furnished
Housing id -1104,6259641.327599346,13876.034012360004,3.3703344872126997,2.779309089835683,2.9120289408609463,no,0,yes,1,yes,1,yes,1,no,0,0.17785116255511557,yes,1,unfurnished
Housing id -1105,3078882.6789683923,4326.039186276399,3.678645818545209,2.1467187775201673,3.2546423426022253,yes,1,yes,1,yes,1,no,0,no,0,0.3050617925982183,yes,1,semi-furnished
Housing id -1106,7228927.025519377,5212.707456413709,4.993388485090749,3.3214034962843004,1.0331376513081532,yes,1,yes,1,yes,1,yes,1,yes,1,1.6356252055523828,yes,1,unfurnished
Housing id -1107,7076956.019698878,2826.691956858566,1.9328454204130132,2.8274575626931213,2.9369662429041568,yes,1,yes,1,no,0,yes,1,no,0,0.01846882351197343,no,0,furnished
Housing id -1108,8517043.072618477,16050.772753623563,3.94511471718013,2.9550255639585723,2.4511242517146057,no,0,yes,1,no,0,no,0,no,0,0.7635099714743514,no,0,semi-furnished
Housing id -1109,1831759.2628017624,7792.449684250482,1.1307306912922916,1.4571501501618536,3.765726276934097,yes,1,no,0,yes,1,no,0,no,0,1.9173520289319728,yes,1,semi-furnished
Housing id -1110,4997290.9122317415,13738.572892311773,3.5334321899496857,1.8144279522117708,3.4128599247014395,yes,1,no,0,no,0,no,0,no,0,2.166455953696479,yes,1,unfurnished
Housing id -1111,6885216.725595395,11676.492676506112,5.754117356872661,2.53230650850287,1.0592421883763765,yes,1,no,0,yes,1,yes,1,yes,1,0.41244980278213816,yes,1,unfurnished
Housing id -1112,2373881.833404297,15018.278631390578,4.781353976289457,2.809424510738256,3.3861035777644046,no,0,no,0,yes,1,no,0,yes,1,0.3658364774941256,no,0,furnished
